age_group,identity_code,focus_intensity,consistency_score,external_guidance_usage,support_environment_score,hobby_engagement_level,physical_activity_index,creative_expression_index,altruism_score,total_engagement,structured_living,social_support,age_focus_interaction,high_focus,high_consistency,is_active,cultural_background_0,cultural_background_1,cultural_background_2,cultural_background_3,upbringing_influence_0,upbringing_influence_1,upbringing_influence_2,upbringing_influence_3,upbringing_influence_4
1.3728511725127746,0.9716510129963899,-1.6642425638118816,0.04498346689551909,-0.657996049758756,0.7686678763787546,1.277247728774746,1.5103984911467303,2.011838314500927,-0.43041146274403774,2.3102319189438822,-1.08236656087888,0.11141303452946644,-1.6465235883931821,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-0.4058581353212515,0.9716510129963899,-0.0925819134521136,-1.2517111822584654,-0.657996049758756,-1.0202149064832378,1.277247728774746,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,-0.824526347365606,-0.9732339632052378,-0.13561928873023987,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,3.08398913924628,-0.6563651864933033,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
0.4834965185957616,0.9716510129963899,-1.5163935692575148,-1.6053551774822794,-0.657996049758756,-0.1257735150522416,1.277247728774746,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,-1.1042569007696965,-0.4309104643378857,-1.4977087374054538,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,-0.8092244995410356,2.287197052793263,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,-0.8974918339196089,-1.0159485187759227,1.5197659626780957,-0.1257735150522416,-0.7829334728661386,-0.6620769325853714,2.011838314500927,-0.43041146274403774,-0.04619232042676396,-0.8956148086537314,0.6537365333968186,-0.9612219076015729,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,-0.49132645686558907,3.1028660586267303,3.08398913924628,-0.6563651864933033,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-0.4058581353212515,0.9716510129963899,0.16242022389509364,0.3986274621193331,-0.657996049758756,-0.1257735150522416,1.277247728774746,-0.6620769325853714,2.011838314500927,-0.43041146274403774,1.132019799258559,0.38931036878641956,-0.4309104643378857,0.11041821282567904,1.0005228758527227,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,-0.8092244995410356,2.287197052793263,-0.22348403803842076
0.4834965185957616,0.9716510129963899,-1.1166677487879144,-1.2517111822584654,-0.657996049758756,-1.0202149064832378,-0.7829334728661386,-0.6620769325853714,2.011838314500927,-0.43041146274403774,-0.04619232042676396,-1.0071147571184396,-0.9732339632052378,-1.0879307463314594,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,1.5235421082318517,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
1.3728511725127746,-1.029176099879922,-0.5111609919676823,-1.1338298505171942,-0.657996049758756,0.7686678763787546,1.277247728774746,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,-0.8457252898561053,0.11141303452946644,-0.3949106569278689,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
0.4834965185957616,-1.029176099879922,-0.09422211035361111,0.5165087938606044,1.5197659626780957,1.6631092678097508,-0.7829334728661386,1.5103984911467303,2.011838314500927,2.3233581968858763,2.3102319189438822,0.25541591146492854,2.8230305288662274,-0.039772988577003524,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,1.5235421082318517,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,1.3596379708375605,1.105915452566961,-0.657996049758756,-0.1257735150522416,-0.7829334728661386,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-1.224404440112087,2.1707817438495,-0.4309104643378857,1.080446927610404,1.0005228758527227,1.8378178284882813,-1.3874712438819727,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,1.5235421082318517,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,0.9716510129963899,0.8569312370478657,-0.6623045235521089,-0.657996049758756,0.7686678763787546,1.277247728774746,1.5103984911467303,-0.4970578365031626,-0.43041146274403774,1.132019799258559,-0.08317434495174288,0.11141303452946644,0.6257275448498529,1.0005228758527227,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-0.4058581353212515,-1.029176099879922,0.7394493465087228,0.8701527890844184,1.5197659626780957,1.6631092678097508,-0.7829334728661386,-0.6620769325853714,2.011838314500927,-0.43041146274403774,-0.04619232042676396,1.288975476809384,2.8230305288662274,0.6671617959571251,1.0005228758527227,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,1.5235421082318517,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,0.9716510129963899,0.6457732709118967,-0.8980671870346515,1.5197659626780957,-1.9146562979142339,-0.7829334728661386,-0.6620769325853714,2.011838314500927,2.3233581968858763,1.132019799258559,-0.37788249358000026,-1.51555746207259,0.43472628393081814,1.0005228758527227,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,-1.3381901504867442,-0.19077919658702355,1.5197659626780957,0.7686678763787546,1.277247728774746,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,-0.8975022863944997,1.7383835311315228,-1.3598520691320046,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,0.9716510129963899,-0.5840445024228763,1.459559447790775,-0.657996049758756,-0.1257735150522416,1.277247728774746,-0.6620769325853714,2.011838314500927,-0.43041146274403774,1.132019799258559,0.24204726528093987,-0.4309104643378857,-0.6776956137887606,-0.9994773974035557,1.8378178284882813,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,-0.49132645686558907,3.1028660586267303,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
1.3728511725127746,0.9716510129963899,-1.6550057437000052,0.5165087938606044,-0.657996049758756,0.7686678763787546,-0.7829334728661386,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-1.224404440112087,-1.0664066455922432,0.11141303452946644,-1.6364974776825987,-0.9994773974035557,-0.5441235711716659,-1.3874712438819727,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,0.03663698092050475,-0.5444231918108375,-0.657996049758756,-1.0202149064832378,-0.7829334728661386,1.5103984911467303,-0.4970578365031626,2.3233581968858763,1.132019799258559,-0.33439641327446357,-0.9732339632052378,-0.1162631084607581,1.0005228758527227,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-0.4058581353212515,0.9716510129963899,0.37753332923141336,0.5165087938606044,1.5197659626780957,-0.1257735150522416,-0.7829334728661386,1.5103984911467303,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,0.654944051134697,0.6537365333968186,0.3179689868680949,1.0005228758527227,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
0.4834965185957616,0.9716510129963899,1.7590821093246696,-1.4874738457410082,-0.657996049758756,-0.1257735150522416,-0.7829334728661386,1.5103984911467303,-0.4970578365031626,2.3233581968858763,1.132019799258559,-0.8036335211768861,-0.4309104643378857,1.8601375028106288,1.0005228758527227,-0.5441235711716659,0.7207356580610089,0.9808421290153081,-0.5027755315262531,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,-0.8092244995410356,2.287197052793263,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,1.2431727952622138,-0.5444231918108375,-0.657996049758756,0.7686678763787546,-0.7829334728661386,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-1.224404440112087,0.20339897469283505,0.11141303452946644,0.975099278193645,1.0005228758527227,-0.5441235711716659,-1.3874712438819727,-1.0195320637419245,-0.5027755315262531,-0.49132645686558907,3.1028660586267303,3.08398913924628,-0.6563651864933033,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,-1.6651326588178772,-0.7801858552933802,1.5197659626780957,0.7686678763787546,1.277247728774746,-0.6620769325853714,2.011838314500927,2.3233581968858763,2.3102319189438822,-1.0969242025874963,1.7383835311315228,-1.6555853179504167,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,1.9889591622813174,-0.49132645686558907,-0.32228268352730033,-0.32425535721711324,-0.6563651864933033,1.2357510191141838,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,-1.029176099879922,-0.34579577048949767,0.3986274621193331,-0.657996049758756,-1.0202149064832378,-0.7829334728661386,1.5103984911467303,-0.4970578365031626,-0.43041146274403774,-0.04619232042676396,-0.018443123750116915,-0.9732339632052378,-0.46218961586522384,-0.9994773974035557,-0.5441235711716659,0.7207356580610089,-1.0195320637419245,-0.5027755315262531,2.035306639865249,-0.32228268352730033,-0.32425535721711324,1.5235421082318517,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
-1.2952127892382646,0.9716510129963899,1.3780306126657123,-0.6623045235521089,-0.657996049758756,-1.0202149064832378,-0.7829334728661386,-0.6620769325853714,-0.4970578365031626,-0.43041146274403774,-1.224404440112087,0.1258707192675382,-0.9732339632052378,1.0970838456727188,1.0005228758527227,-0.5441235711716659,-1.3874712438819727,-1.0195320637419245,1.9889591622813174,-0.49132645686558907,-0.32228268352730033,3.08398913924628,-0.6563651864933033,-0.8092244995410356,-0.43721637310556155,-0.22348403803842076
